Url_path,Thumbnail,Title,Desc,Price
https://www2.hm.com/en_us/productpage.1134730008.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F27%2F4f%2F274fa8341b6e495f658576b7ee4556c3dc165aac.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Oversized Fit Poplin Shirt,"Oversized shirt in soft cotton poplin. Turn-down collar, classic button placket, an open chest pocket, and yoke at back. Long sleeves with button at cuffs and sleeve placket with link button. Rounded hem, slightly longer at back.",$31.99
https://www2.hm.com/en_us/productpage.0684021203.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F87%2Fde%2F87ded0cfc660825c9f514ccecd8ff086916671ab.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Regular Fit Printed T-shirt,"Regular-fit T-shirt in soft cotton jersey with a printed motif. Round, ribbed neck and a straight-cut hem.",$8.99
https://www2.hm.com/en_us/productpage.1155989001.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F07%2F5e%2F075e524ef3b77aca2d3a7b601dd3ae1e8e1efaa3.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Relaxed Fit Nylon Cargo Pants,"Relaxed-fit cargo pants in nylon. Elasticized waistband with drawstring and mock fly. Side pockets with zipper, back pockets with flap and concealed snap fasteners, and drawstring leg pockets with flap and concealed snap fasteners. Elasticized drawstring at hems.",$59.99
https://www2.hm.com/en_us/productpage.0684021202.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fa2%2Fcb%2Fa2cbebc5dfbd1a402b2e33c1d7c4cc4f26ee8043.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Regular Fit Printed T-shirt,"Regular-fit T-shirt in soft cotton jersey with a printed motif. Round, ribbed neck and a straight-cut hem.",$8.99
https://www2.hm.com/en_us/productpage.1128524004.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Ff5%2F64%2Ff56461ff82b376b8386a9d9894537a84b2e2b5c9.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Relaxed Fit Cargo Pants,"Relaxed-fit cargo pants in woven, hard-wearing ripstop fabric. Zip fly with button, diagonal side pockets, back pockets and leg pockets with flap and snap fasteners, and concealed drawstring at hems.",$54.99
https://www2.hm.com/en_us/productpage.1023113014.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F50%2F77%2F5077961fa9a7c72bb303520b2575a495338dd93a.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Bomber Jacket,"Unpadded bomber jacket in woven fabric. Stand-up collar, zipper at front, and long raglan sleeves. Diagonal front pockets with snap fastener and an inner pocket with snap fastener. Ribbing at collar, cuffs, and hem. Lined.",$44.99
https://www2.hm.com/en_us/productpage.1023113009.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F0b%2F9f%2F0b9fe9401b7fd72a65d5a9c5d2852b6c5bcb1bd9.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Bomber Jacket,"Unpadded bomber jacket in woven fabric. Stand-up collar, zipper at front, and long raglan sleeves. Diagonal front pockets with snap fastener and an inner pocket with snap fastener. Ribbing at collar, cuffs, and hem. Lined.",$44.99
https://www2.hm.com/en_us/productpage.1167182002.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F5f%2F5f%2F5f5febf5e6f0a5d2541f39f2a23d7403546b2b8b.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Relaxed Fit Motif-detail Polo Shirt,"Relaxed-fit polo shirt in soft cotton jersey with printed and embroidered motifs. Ribbed collar, concealed button placket, and short sleeves with ribbed cuffs. Straight-cut hem with small slit at sides.",$30.99
https://www2.hm.com/en_us/productpage.1158786004.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F34%2Ff6%2F34f6c0c4b6329ef23fd419f4a2f57ca8ded0e927.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Loose Denim Joggers,"Joggers in thick cotton denim. Rounded legs and loose fit from seat to hem with extra room around legs. Regular waist, concealed drawstring and covered elastic at waistband, and a mock fly. Side pockets, open back pockets, and dropped gusset. All you need to conquer the full denim look.",$34.99
https://www2.hm.com/en_us/productpage.1045472004.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F43%2F03%2F4303420f0e7052590a39962b7ac62cb928224ed8.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Chunky Sneakers,"Sneakers in piqué with faux suede and faux leather sections. Padded upper edge, lacing and tongue at front, and a loop at back. Jersey lining, piqué insoles, and chunky, patterned rubber soles. Sole thickness 2 1/2 in.",$64.99
https://www2.hm.com/en_us/productpage.1052102002.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fae%2F55%2Fae557d3e394b5759ff2c027c11512b6df78218b9.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Canvas Sneakers,Sneakers in thick cotton canvas with tongue and lacing at front. Cotton canvas lining and insoles. Patterned rubber soles. Sole thickness 1 1/4 in.,$29.99
https://www2.hm.com/en_us/productpage.1163399001.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Ff8%2F2f%2Ff82f44ff05213afd6752d81fdffb512e5b0ccdf1.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bmen_accessories_bags_shoulderbags%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Small Shoulder Bag,"Small shoulder bag in woven fabric. Adjustable shoulder strap, zipper at top, one outer compartment with zipper, and one open inner compartment. Lined. Depth approx. 1 1/2 in. Width 5 in. Height 7 1/4 in.",$21.99
https://www2.hm.com/en_us/productpage.1162919003.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F15%2Fa3%2F15a3312be9ff4d14b0e49770cee111181e6a0fa9.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Relaxed Fit Poplin Shirt,"Relaxed-fit shirt in soft cotton poplin. Turn-down collar, classic button placket, an open chest pocket, and yoke at back with box pleat. Long sleeves with sleeve placket, link button, and button at cuffs. Rounded hem.",$26.99
https://www2.hm.com/en_us/productpage.1136278024.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F97%2F45%2F9745e543140c20f4d91afdf53d606e5297df5e9d.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Relaxed Fit Patterned Resort Shirt,"Relaxed-fit shirt in softly draped viscose with a printed pattern. Resort collar, buttons without placket, open chest pocket, and yoke at back. Short sleeves and a straight-cut hem with slit at sides.",$26.99
https://www2.hm.com/en_us/productpage.0970245008.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F11%2F4b%2F114b9a02d75d878b060331ea8c2c4e563c6301f1.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Belt Bag,"Belt bag in woven fabric. Large compartment at front with zipper, compartment at back with zipper, and an open inner compartment. Adjustable belt with plastic snap lock. Lined. Depth approx. 2 1/4 in. Height approx. 6 in. Width at top approx. 7 in.",$29.99
https://www2.hm.com/en_us/productpage.1002227001.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F3e%2Ff8%2F3ef82db9bb31daf9526f329600a1a2df0387ae46.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Cargo Joggers,"Joggers in woven cotton fabric. Waistband with drawstring and covered elastic. Diagonal side pockets, back pockets with flap and concealed snap fasteners, and leg pockets with flap and concealed snap fasteners. Tapered legs with seams and darts at knees and covered elastic at hems.",$39.99
https://www2.hm.com/en_us/productpage.0685816002.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fc1%2F9b%2Fc19bf9dada2515d17ddadf994632890276a34a99.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bmen_tshirtstanks_shortsleeve%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Regular Fit Crew-neck T-shirt,Regular-fit T-shirt in soft cotton jersey. Ribbed crew neck and a straight-cut hem.,$6.99
https://www2.hm.com/en_us/productpage.1002227011.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fcf%2Fb3%2Fcfb310b0881a14c301b72fb4f6903861072d5e82.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Cargo Joggers,"Joggers in woven cotton fabric. Waistband with drawstring and covered elastic. Diagonal side pockets, back pockets with flap and concealed snap fasteners, and leg pockets with flap and concealed snap fasteners. Tapered legs with seams and darts at knees and covered elastic at hems.",$39.99
https://www2.hm.com/en_us/productpage.0713995043.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F54%2F0f%2F540f08dc3fc3af97db90da6ca5d072c6b14864de.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Skinny Fit Jacket,"Skinny-fit, single-breasted jacket in woven stretch fabric. Narrow, notched lapels and decorative buttons at cuffs. Chest pocket, front pockets with flap, and an inner pocket. Vent at back. Lined.",$84.99
https://www2.hm.com/en_us/productpage.0570002001.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F06%2F89%2F0689fc7cd3b50524db88f752199b633327ee280e.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bmen_tshirtstanks_shortsleeve%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Slim Fit Round-necked T-shirt,Slim-fit T-shirt in soft jersey with a round neck.,$9.99
https://www2.hm.com/en_us/productpage.1002227002.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F35%2Fc1%2F35c1b7872de7c3612897ae435b9aff377a472139.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Cargo Joggers,"Joggers in woven cotton fabric. Waistband with drawstring and covered elastic. Diagonal side pockets, back pockets with flap and concealed snap fasteners, and leg pockets with flap and concealed snap fasteners. Tapered legs with seams and darts at knees and covered elastic at hems.",$39.99
https://www2.hm.com/en_us/productpage.1002227003.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Ff7%2F59%2Ff759d88d9ce3c8e00dc9af66802b45aa3b5b2ce5.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Cargo Joggers,"Joggers in woven cotton fabric. Waistband with drawstring and covered elastic. Diagonal side pockets, back pockets with flap and concealed snap fasteners, and leg pockets with flap and concealed snap fasteners. Tapered legs with seams and darts at knees and covered elastic at hems.",$39.99
https://www2.hm.com/en_us/productpage.0714032038.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F3c%2F93%2F3c9365ac1e1b0e6b54f446cf2f41ec2fab43e190.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Skinny Fit Suit Pants,"Skinny-fit suit pants in woven stretch fabric with creased legs. Zip fly with concealed hook-and-eye fastener, side pockets, and welt back pockets.",$44.99
https://www2.hm.com/en_us/productpage.0967417039.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F5d%2F3c%2F5d3c057b0ebe465bedfaac98ecdc13523e335d07.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Regular Fit Sweatshorts,"Regular-fit sweatshorts in a lightweight cotton blend. Elasticized, drawstring waistband, side pockets, and an open back pocket. Raw, rolled-edge hems.",$12.99
https://www2.hm.com/en_us/productpage.1064243001.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F00%2F1f%2F001fc7616607ed4269de4663deac47b28ddd2e5d.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Skinny Fit Nylon Cargo Joggers,"Skinny-fit joggers in stretch nylon. Drawstring and covered elastic at waistband, mock fly, and covered elastic at hems. Side pockets with zipper, back pockets with flap and snap fasteners, and leg pockets with flap, snap fasteners, and an outer compartment with zipper.",$49.99
https://www2.hm.com/en_us/productpage.1074406001.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fb1%2F59%2Fb1599dc7e8c14834caaf4d319b2e9af1206cb4e8.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Slim Fit Pants,Slim-fit pants in twill. Waistband with concealed hook-and-eye fastener and a zip fly. Side pockets and welt back pockets with button.,$34.99
https://www2.hm.com/en_us/productpage.0967417038.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F7f%2Fb9%2F7fb955681f3bd2bce4f02d154f52bfe8f9cc0b59.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Regular Fit Sweatshorts,"Regular-fit sweatshorts in a lightweight cotton blend. Elasticized, drawstring waistband, side pockets, and an open back pocket. Raw, rolled-edge hems.",$12.99
https://www2.hm.com/en_us/productpage.0501620081.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fc4%2F0c%2Fc40cde20121aa61652678e2761ee3408af55fd0e.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Regular Fit Cotton Shirt,"Short-sleeved shirt in woven cotton fabric with a turn-down collar. Classic button placket, yoke at back, and a chest pocket. Rounded hem. Regular Fit – classic fit with good room for movement and gently shaped waist for a comfortable, tailored silhouette.",$17.99
https://www2.hm.com/en_us/productpage.0685816001.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F61%2F03%2F61031c2fd05624e684820883d878e514e69d0079.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bmen_tshirtstanks_shortsleeve%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Regular Fit Crew-neck T-shirt,Regular-fit T-shirt in soft cotton jersey. Ribbed crew neck and a straight-cut hem.,$6.99
https://www2.hm.com/en_us/productpage.0976641016.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fd4%2F4e%2Fd44e83d817895c490b869864e65407da20d0c30c.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Bomber Jacket,"Lightweight bomber jacket in woven fabric. Ribbed stand-up collar, zipper at front, and wide ribbing at cuffs and hem. Side pockets with concealed snap fastener and an inner pocket with snap fastener. Lined.",$44.99
https://www2.hm.com/en_us/productpage.0967153002.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F95%2F69%2F95695c2c17d3096d1b2f545bfab850cebaecd689.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],COOLMAX® Regular Fit T-shirt,"Regular-fit T-shirt in soft jersey. Ribbed crew neck and straight-cut hem. Made with COOLMAX® functional fabric – a unique, soft, comfortable, and fast-drying polyester fiber to efficiently wick moisture while regulating temperature.",$14.99
https://www2.hm.com/en_us/productpage.0956343001.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F8e%2Fd0%2F8ed08dfaa01b563272b8dcfb305a44314296cbe7.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Slim Fit Polo Shirt,"Slim-fit polo shirt in soft cotton jersey. Collar, button placket, and short sleeves.",$12.99
https://www2.hm.com/en_us/productpage.0983297014.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F6c%2Fd8%2F6cd86c40526511cf254eb1c6dbff6cd6ed3ec02e.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main],2-pack Regular Fit Sweatshorts,"Sweatshorts in a cotton blend. Elasticized waistband with drawstring, side pockets, and an open back pocket. Raw, rolled-edge hems.",$24.99
https://www2.hm.com/en_us/productpage.1035679004.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F38%2Fe7%2F38e7750317a49bfb1cc61edaea54445f011ee03a.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Regular Fit Linen Pants,"Regular-fit pants in airy linen. Covered elastic and concealed drawstring at waistband. Mock fly, discreet side pockets, and a welt back pocket. Fabric made from linen is breathable, looks great when ironed or wrinkled, and softens over time.",$49.99
https://www2.hm.com/en_us/productpage.0976709001.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fb9%2F49%2Fb949fa931c35bee79de1fa992ebc21c15ba7102a.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Slim Fit Easy-iron Shirt,"Slim-fit shirt in woven fabric with an easy-iron finish. Turn-down collar, classic button placket, and darts and a yoke at back. Long sleeves with adjustable buttoning at cuffs and a sleeve placket with link button. Gently rounded hem.",$19.99
https://www2.hm.com/en_us/productpage.0945059001.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F18%2F55%2F1855d9929c1cb01d6b447d2315c2fc3384ba9c24.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main],5-pack Slim Fit T-shirts,"Slim-fit, V-neck T-shirts in cotton jersey.",$34.99
https://www2.hm.com/en_us/productpage.0970819001.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F89%2F6d%2F896dd97ce2f9563e3ef2f539b4a1d64e49302d82.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Relaxed Fit Hoodie,"Relaxed-fit sweatshirt hoodie in cotton-blend fabric with soft, brushed inside. Jersey-lined drawstring hood, kangaroo pocket, and long sleeves. Wide ribbing at cuffs and hem.",$24.99
https://www2.hm.com/en_us/productpage.1035207008.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F98%2F9e%2F989e2b9e1d11c87c385c9b71daa1d2c8065d24f0.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Oversized Fit Cotton T-shirt,"Oversized T-shirt in heavy cotton jersey with a round, rib-trimmed neckline, dropped shoulders and a straight-cut hem.",$19.99
https://www2.hm.com/en_us/productpage.1065654024.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F17%2Ffa%2F17fa6e335b93622f743fbcc35c6354b4266383c4.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main],Relaxed Fit Hoodie,"Relaxed-fit sweatshirt hoodie in cotton-blend fabric with soft, brushed inside. Lined hood, kangaroo pocket, dropped shoulders, and long sleeves. Ribbing at cuffs and hem.",$39.99
https://www2.hm.com/en_us/productpage.0985159001.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fd2%2F17%2Fd2179cdd3ff86098fbdf94e30ffbc760f7f22210.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Skinny Jeans,"Skinny-fit, 5-pocket jeans in cotton denim with premium stretch for excellent comfort. Regular waist and zip fly. Designed for everyday wear.",$24.99
https://www2.hm.com/en_us/productpage.1120812001.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F7c%2F82%2F7c82638a53c72bbe70feedd36610848c8ef007d3.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Relaxed Fit Crochet-look Polo Shirt,"Relaxed-fit, crochet-look polo shirt in hole-knit cotton. Collar, V-shaped opening at front, short sleeves, and ribbing at cuffs and hem.",$42.99
https://www2.hm.com/en_us/productpage.0979945001.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F08%2F7a%2F087acd1deeb5d1c1c55d630821a33358627faf51.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Loose Jeans,"5-pocket jeans in non-stretch cotton denim. Rounded legs and loose fit from seat to hem for extra room around legs. Regular waist, zip fly, and dropped gusset. Perfect for the full denim look.",$39.99
https://www2.hm.com/en_us/productpage.1037593001.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F68%2F1c%2F681cc433884d9ee1e837fc36ce7cad938e4c8047.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Regular Fit Cotton Shorts,Regular-fit shorts in woven cotton fabric. Drawstring waistband with covered elastic and mock fly. Side pockets and a welt back pocket.,$17.99
https://www2.hm.com/en_us/productpage.1032522083.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F6f%2F7b%2F6f7bcee35e1d3980a3a442eb828c17995d562ee3.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Relaxed Fit Printed T-shirt,"Relaxed-fit T-shirt in soft cotton jersey with a printed motif. Ribbed crew neck, dropped shoulders, and straight-cut hem.",$12.99
https://www2.hm.com/en_us/productpage.0970816009.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F45%2F07%2F4507ef9303bf426a78c1064b01b53a67f9d56f4d.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],2-pack Regular Fit Sweatpants,"Regular-fit sweatpants in cotton-blend fabric. Drawstring and covered elastic at waistband, side-seam pockets, and ribbed hems. Soft, brushed inside.",$39.99
https://www2.hm.com/en_us/productpage.1032522097.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F3b%2F4d%2F3b4d4fa19b0e0412cf67e83101e8b14bf31741fb.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Relaxed Fit Printed T-shirt,"Relaxed-fit T-shirt in soft cotton jersey with a printed motif. Ribbed crew neck, dropped shoulders, and straight-cut hem.",$12.99
https://www2.hm.com/en_us/productpage.1028144001.html,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F13%2F39%2F1339a9feb8e1df56c99659ef1e8d91a511d6f7e6.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],Relaxed Fit Short-sleeved Shirt,"Relaxed-fit shirt in woven cotton fabric. Turn-down collar, classic button placket, and yoke at back. Open chest pocket, long sleeves, and a straight-cut hem.",$17.99
